ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
17192,34,technician,married,tertiary,no,0,yes,yes,cellular,28,apr,2,-1,0,unknown,no
13636,28,blue-collar,single,tertiary,no,4099,no,no,cellular,23,apr,4,-1,0,unknown,yes
20570,45,services,divorced,secondary,no,-179,no,no,unknown,3,jul,2,-1,0,unknown,no
10935,33,entrepreneur,single,tertiary,no,1481,yes,no,cellular,13,may,3,173,1,other,no
21154,38,management,single,tertiary,no,4082,yes,no,cellular,17,apr,2,-1,0,unknown,no
18895,55,housemaid,married,unknown,no,366,no,no,cellular,5,jun,3,57,2,other,yes
18497,57,entrepreneur,married,secondary,no,1888,no,no,cellular,20,nov,1,-1,0,unknown,no
12093,45,housemaid,married,tertiary,no,40,yes,no,cellular,2,feb,1,-1,0,unknown,no
15760,37,management,married,tertiary,no,2987,yes,no,cellular,15,feb,1,91,9,failure,yes
16648,40,technician,single,tertiary,no,825,yes,no,cellular,20,apr,1,335,1,other,no
10380,56,blue-collar,divorced,primary,no,3021,no,no,unknown,9,jun,2,-1,0,unknown,no
11192,30,management,single,tertiary,no,0,yes,no,cellular,2,apr,2,314,2,failure,no
21550,42,technician,married,tertiary,no,1079,no,no,cellular,31,jul,2,-1,0,unknown,no
20110,41,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,1,-1,0,unknown,no
17611,36,blue-collar,married,secondary,no,6290,yes,no,unknown,3,jun,20,-1,0,unknown,no
10638,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,20,nov,1,-1,0,unknown,no
19001,54,blue-collar,divorced,secondary,no,0,yes,yes,unknown,29,may,2,-1,0,unknown,no
21294,48,technician,married,secondary,no,98,no,no,cellular,27,aug,4,-1,0,unknown,no
21683,59,retired,married,secondary,no,667,no,no,cellular,20,nov,1,-1,0,unknown,no
21452,42,services,married,secondary,no,508,yes,no,unknown,30,may,1,-1,0,unknown,no
20892,38,services,single,secondary,no,2253,yes,no,cellular,13,may,3,-1,0,unknown,yes
19895,34,blue-collar,married,primary,no,2720,yes,no,cellular,16,apr,2,146,5,failure,no
14532,32,technician,married,secondary,no,4790,yes,no,cellular,22,jul,2,-1,0,unknown,no
18425,58,retired,married,primary,no,1980,no,no,cellular,5,jun,1,-1,0,unknown,yes
20243,29,housemaid,married,tertiary,no,420,yes,no,unknown,28,may,3,-1,0,unknown,no
22776,36,blue-collar,married,unknown,no,714,no,no,unknown,9,may,3,-1,0,unknown,no
19076,52,services,married,secondary,no,961,no,yes,cellular,18,feb,1,553,4,failure,yes
14942,46,admin.,married,secondary,no,70,yes,no,cellular,27,mar,2,-1,0,unknown,yes
13778,50,blue-collar,married,primary,no,419,yes,no,unknown,13,may,4,-1,0,unknown,no
16793,35,blue-collar,married,secondary,no,884,yes,no,unknown,9,aug,1,-1,0,unknown,no
20827,32,technician,single,tertiary,no,1246,yes,no,cellular,4,feb,2,-1,0,unknown,yes
17564,26,management,single,tertiary,no,194,no,no,cellular,22,apr,2,-1,0,unknown,yes
13436,32,technician,single,tertiary,no,1325,no,no,cellular,12,aug,2,-1,0,unknown,no
13438,57,blue-collar,married,primary,no,3109,no,no,cellular,2,jun,2,-1,0,unknown,yes
10007,36,housemaid,married,secondary,no,556,yes,no,cellular,7,may,3,-1,0,unknown,no
22046,54,housemaid,married,primary,no,167,yes,no,cellular,22,jul,2,-1,0,unknown,no
21993,38,blue-collar,married,primary,no,1602,no,no,unknown,16,jun,1,-1,0,unknown,no
12844,47,management,married,tertiary,no,-315,yes,yes,cellular,27,aug,9,-1,0,unknown,no
17886,27,blue-collar,single,primary,no,268,no,no,unknown,4,jun,1,-1,0,unknown,no
10412,53,services,married,primary,no,2618,yes,no,cellular,5,may,2,165,2,failure,no
13064,32,technician,married,secondary,no,696,yes,no,unknown,2,jun,1,-1,0,unknown,yes
20060,27,student,single,secondary,no,1625,no,no,cellular,2,feb,5,-1,0,unknown,no
11216,59,retired,married,secondary,no,0,no,no,cellular,18,jul,4,-1,0,unknown,no
20387,65,retired,married,primary,no,276,no,no,cellular,22,apr,1,-1,0,unknown,yes
22554,41,admin.,married,secondary,no,3138,no,no,cellular,14,sep,1,398,1,failure,yes
13369,44,unemployed,married,primary,no,1617,no,no,telephone,3,feb,1,-1,0,unknown,no
11358,29,unemployed,single,tertiary,no,497,yes,no,cellular,18,may,3,298,6,success,yes
18491,59,blue-collar,married,secondary,no,475,yes,yes,unknown,2,jun,1,-1,0,unknown,no
18873,45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,1,-1,0,unknown,no
17997,36,management,divorced,tertiary,no,563,no,no,unknown,20,jun,4,-1,0,unknown,no
13582,38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,3,-1,0,unknown,no
14834,45,self-employed,married,secondary,no,7,no,no,cellular,20,nov,1,-1,0,unknown,yes
20285,49,blue-collar,married,secondary,no,2673,no,no,cellular,27,aug,4,-1,0,unknown,no
16543,67,retired,married,secondary,no,2048,no,no,cellular,16,sep,5,195,4,other,yes
13612,39,blue-collar,single,primary,no,581,yes,no,cellular,27,feb,1,270,1,other,yes
14488,54,management,divorced,tertiary,no,2152,no,no,cellular,17,may,3,186,7,other,no
20377,40,blue-collar,married,secondary,no,2671,yes,yes,unknown,4,jun,2,-1,0,unknown,no
12593,32,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,2,-1,0,unknown,no
21299,41,housemaid,divorced,secondary,no,43,yes,no,telephone,17,apr,1,-1,0,unknown,no
21797,34,management,single,tertiary,no,3035,no,no,cellular,20,nov,1,-1,0,unknown,no
19119,47,technician,married,secondary,no,834,no,yes,cellular,21,nov,1,133,2,other,yes
14477,46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1,100,4,failure,yes
18397,41,blue-collar,married,secondary,no,849,yes,yes,cellular,12,may,4,-1,0,unknown,no
15087,37,technician,single,secondary,no,1130,no,no,cellular,26,feb,1,-1,0,unknown,yes
11832,76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,2,187,3,success,yes
12923,35,student,single,secondary,no,-86,yes,no,cellular,21,jul,1,-1,0,unknown,no
21506,20,student,married,unknown,no,292,no,no,cellular,4,may,1,-1,0,unknown,no
20100,48,management,married,tertiary,no,1147,no,no,cellular,3,dec,1,120,3,success,yes
10510,54,retired,married,secondary,no,1371,no,no,telephone,25,jul,2,-1,0,unknown,yes
20663,61,management,married,secondary,no,1471,no,no,cellular,13,nov,1,93,2,failure,no
13482,32,management,single,tertiary,no,17,no,no,cellular,22,aug,4,-1,0,unknown,no
15684,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,1,35,2,failure,yes
13712,23,management,single,unknown,no,375,yes,no,unknown,9,may,3,-1,0,unknown,no
17354,60,retired,married,secondary,no,1524,no,no,unknown,18,jun,1,-1,0,unknown,no
21806,43,technician,married,secondary,no,236,no,no,unknown,17,jun,4,-1,0,unknown,no
22010,33,services,single,unknown,no,523,yes,no,unknown,28,may,1,-1,0,unknown,yes
14128,36,self-employed,married,secondary,no,1184,yes,no,cellular,6,apr,1,-1,0,unknown,yes
12058,53,technician,single,secondary,no,925,no,no,cellular,25,aug,3,-1,0,unknown,yes
12569,62,unemployed,married,secondary,no,780,no,no,cellular,28,aug,2,-1,0,unknown,yes
19550,38,management,single,tertiary,no,3141,no,no,cellular,9,nov,4,189,2,success,yes
12538,54,blue-collar,married,primary,no,1390,no,no,telephone,29,jul,2,-1,0,unknown,no
11004,44,management,married,tertiary,no,170,no,no,cellular,4,jun,1,-1,0,unknown,no
15378,33,management,single,tertiary,no,0,yes,no,cellular,13,may,1,-1,0,unknown,yes
21479,34,technician,married,tertiary,no,0,yes,no,unknown,20,may,12,-1,0,unknown,no
16737,36,management,married,tertiary,no,51,yes,no,cellular,18,nov,1,-1,0,unknown,no
19763,61,admin.,divorced,tertiary,no,89,no,no,cellular,24,nov,2,95,2,other,no
19452,22,student,single,secondary,no,107,no,no,cellular,14,apr,1,-1,0,unknown,yes
13456,53,services,married,secondary,no,1563,yes,no,cellular,2,feb,2,5,1,other,no
17916,36,admin.,married,tertiary,no,29,no,no,cellular,12,aug,1,-1,0,unknown,yes
15143,57,management,married,tertiary,no,10583,no,no,cellular,25,mar,1,178,6,success,yes
16766,42,entrepreneur,divorced,tertiary,no,367,yes,no,cellular,10,jul,1,-1,0,unknown,no
18542,30,student,single,secondary,no,48,no,no,cellular,18,aug,1,173,1,failure,yes
19131,52,admin.,married,secondary,no,146,yes,yes,cellular,13,may,1,-1,0,unknown,no
18737,35,technician,single,tertiary,no,5251,yes,no,unknown,17,jun,15,-1,0,unknown,no
14555,46,services,married,secondary,no,198,no,yes,unknown,5,jun,1,-1,0,unknown,no
13549,49,technician,married,secondary,no,51,no,no,cellular,20,aug,4,-1,0,unknown,no
22470,25,management,single,tertiary,no,2305,no,no,cellular,12,aug,2,104,2,failure,no
19229,57,management,married,tertiary,no,350,no,no,telephone,4,may,3,-1,0,unknown,no
14991,52,services,married,secondary,no,431,no,no,cellular,26,aug,17,-1,0,unknown,no
20109,38,management,divorced,tertiary,no,4692,yes,no,unknown,29,may,2,-1,0,unknown,yes
10153,35,technician,married,secondary,no,0,yes,no,cellular,6,apr,1,-1,0,unknown,no
10122,34,admin.,married,secondary,no,2378,yes,yes,telephone,10,jul,1,-1,0,unknown,no
17751,33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,1,237,2,failure,yes
16264,47,admin.,married,secondary,no,3676,no,no,cellular,15,jul,2,342,1,other,yes
15185,29,management,married,tertiary,no,1671,yes,no,unknown,30,may,1,-1,0,unknown,no
16990,35,admin.,married,secondary,no,0,yes,no,telephone,17,nov,1,-1,0,unknown,no
15702,39,services,married,secondary,no,323,no,no,cellular,9,jun,2,188,6,failure,yes
17974,34,management,married,tertiary,no,47,no,no,cellular,26,may,1,-1,0,unknown,no
16744,33,blue-collar,married,secondary,no,64,no,no,unknown,16,may,3,-1,0,unknown,no
20703,25,services,single,secondary,no,2798,yes,no,unknown,29,may,2,-1,0,unknown,no
11262,41,technician,married,secondary,no,248,no,no,cellular,20,aug,2,-1,0,unknown,no
10367,64,retired,married,primary,no,43,no,no,cellular,10,dec,1,-1,0,unknown,yes
16609,37,services,married,secondary,no,0,yes,no,cellular,14,jul,4,-1,0,unknown,no
18021,33,management,divorced,tertiary,no,-848,yes,no,telephone,9,feb,12,256,2,other,no
11841,36,blue-collar,married,secondary,no,937,yes,no,telephone,2,feb,4,-1,0,unknown,no
15262,52,technician,divorced,tertiary,no,0,no,no,cellular,18,jul,1,-1,0,unknown,no
13824,43,technician,single,secondary,no,293,yes,no,unknown,15,may,1,-1,0,unknown,no
22483,41,admin.,divorced,tertiary,no,-298,yes,no,cellular,5,may,1,-1,0,unknown,no
19735,46,blue-collar,married,secondary,no,640,yes,no,cellular,11,sep,2,129,2,failure,yes
17797,44,self-employed,single,tertiary,no,18558,yes,no,cellular,20,nov,1,190,4,other,no
15354,33,management,married,tertiary,no,130,no,no,cellular,25,aug,8,-1,0,unknown,no
14682,32,entrepreneur,married,primary,no,3083,no,no,cellular,22,jun,2,-1,0,unknown,no
20096,51,management,married,tertiary,no,346,no,no,cellular,11,aug,1,180,6,success,yes
19465,56,blue-collar,divorced,primary,no,8,yes,no,unknown,5,may,2,-1,0,unknown,no
19138,40,blue-collar,divorced,secondary,no,-90,yes,no,unknown,28,may,1,-1,0,unknown,no
19274,49,blue-collar,married,primary,no,-157,yes,no,cellular,7,jul,3,-1,0,unknown,yes
13429,38,technician,single,secondary,no,2990,yes,no,unknown,2,jun,2,-1,0,unknown,no
18389,51,admin.,married,secondary,no,-267,no,yes,cellular,6,aug,4,-1,0,unknown,no
13278,50,entrepreneur,married,primary,no,300,yes,no,cellular,8,may,1,339,2,other,no
18342,39,management,married,secondary,no,643,yes,no,cellular,4,aug,1,-1,0,unknown,no
20930,66,management,married,secondary,no,587,no,no,cellular,12,may,2,392,2,success,yes
10180,27,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,1,-1,0,unknown,no
19996,33,student,married,tertiary,no,3214,no,no,cellular,20,nov,1,-1,0,unknown,no
15661,24,self-employed,single,tertiary,no,2376,no,no,cellular,27,apr,1,-1,0,unknown,yes
17342,68,retired,married,secondary,no,1146,no,no,cellular,3,mar,2,110,3,success,yes
16305,25,blue-collar,single,secondary,no,0,yes,no,cellular,22,jul,1,-1,0,unknown,no
12698,32,management,married,tertiary,no,0,no,no,cellular,8,aug,1,-1,0,unknown,no
10257,40,admin.,divorced,secondary,no,1000,yes,no,unknown,14,may,1,-1,0,unknown,no
18584,48,admin.,married,secondary,no,3064,yes,no,telephone,15,jul,2,-1,0,unknown,no
15537,34,blue-collar,married,secondary,yes,-7,yes,no,cellular,22,jul,5,-1,0,unknown,no
21285,32,management,married,tertiary,no,663,no,yes,cellular,22,jul,3,-1,0,unknown,no
21197,43,blue-collar,married,secondary,no,607,yes,no,unknown,26,may,2,-1,0,unknown,no
17280,26,services,single,secondary,no,302,yes,no,unknown,9,may,1,-1,0,unknown,no
19697,37,housemaid,single,secondary,no,1358,no,no,telephone,28,jan,1,-1,0,unknown,no
18666,56,management,married,tertiary,no,1407,no,no,cellular,1,jun,1,-1,0,unknown,no
14274,49,admin.,married,secondary,no,1788,yes,no,unknown,11,jun,2,-1,0,unknown,no
17532,53,blue-collar,married,unknown,no,5624,no,no,cellular,29,jul,2,-1,0,unknown,no
13409,49,management,divorced,tertiary,no,2564,yes,no,cellular,31,jul,8,-1,0,unknown,no
10686,27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,1,-1,0,unknown,no
11633,37,unemployed,married,tertiary,no,7620,no,no,telephone,31,aug,3,98,3,failure,no
12345,75,retired,married,tertiary,no,2991,no,no,cellular,22,apr,1,-1,0,unknown,yes
20764,70,retired,married,secondary,no,2575,no,no,telephone,20,apr,2,-1,0,unknown,yes
11789,32,admin.,married,secondary,no,0,no,no,cellular,25,jul,1,-1,0,unknown,no
15794,50,management,married,tertiary,no,-470,yes,no,cellular,8,may,2,170,3,failure,no
18953,46,management,married,tertiary,no,5464,no,no,unknown,20,jun,4,-1,0,unknown,no
11966,34,services,divorced,tertiary,no,800,yes,yes,cellular,8,may,2,-1,0,unknown,no
22752,34,admin.,divorced,secondary,no,2144,yes,no,unknown,23,may,1,-1,0,unknown,no
20349,49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,2,-1,0,unknown,yes
15533,33,management,single,tertiary,no,755,yes,no,cellular,28,aug,12,-1,0,unknown,no
11663,39,technician,single,secondary,no,1104,no,no,cellular,20,nov,2,105,2,success,no
12590,44,blue-collar,married,secondary,no,-95,yes,no,unknown,8,may,1,-1,0,unknown,no
13791,34,blue-collar,single,primary,no,4260,yes,no,cellular,15,may,1,-1,0,unknown,no
17742,29,management,single,tertiary,no,0,yes,no,unknown,28,may,7,-1,0,unknown,no
13377,53,admin.,divorced,secondary,no,-112,no,no,unknown,19,jun,1,-1,0,unknown,no
15031,52,technician,married,secondary,no,64,no,no,telephone,29,aug,2,-1,0,unknown,no
18841,49,services,married,secondary,no,486,yes,yes,unknown,30,may,2,-1,0,unknown,no
22293,34,blue-collar,married,secondary,no,3778,yes,no,telephone,13,may,3,-1,0,unknown,no
16856,49,technician,married,secondary,no,195,no,no,cellular,5,aug,2,-1,0,unknown,no
21907,44,technician,married,secondary,no,1901,no,no,cellular,18,nov,3,104,2,failure,no
22673,30,blue-collar,single,secondary,no,1073,yes,no,cellular,5,may,4,-1,0,unknown,no
17188,33,technician,married,secondary,no,180,no,no,cellular,4,aug,1,435,3,failure,yes
15480,44,technician,married,secondary,no,2857,no,no,cellular,5,aug,2,-1,0,unknown,no
15338,59,retired,married,primary,no,0,no,no,cellular,5,jun,2,-1,0,unknown,yes
11034,42,technician,married,secondary,no,300,yes,no,cellular,19,nov,1,-1,0,unknown,no
18924,46,technician,married,tertiary,no,31630,no,no,cellular,30,nov,2,214,1,failure,no
17061,58,management,divorced,secondary,no,44,yes,no,cellular,29,jan,1,195,1,other,no
17269,30,blue-collar,divorced,secondary,no,-209,yes,no,unknown,6,may,2,-1,0,unknown,no
10684,44,management,divorced,tertiary,no,3321,no,no,cellular,13,aug,3,-1,0,unknown,no
13844,46,management,single,tertiary,yes,-344,no,no,cellular,8,aug,4,-1,0,unknown,no
14319,32,blue-collar,married,primary,no,29050,yes,yes,unknown,21,may,2,-1,0,unknown,no
12123,31,blue-collar,married,secondary,no,152,yes,yes,cellular,8,jul,1,-1,0,unknown,yes
11881,51,technician,divorced,secondary,no,-471,no,no,cellular,26,aug,2,-1,0,unknown,no
13624,39,blue-collar,single,tertiary,no,48,no,no,cellular,3,jun,1,-1,0,unknown,yes
15580,20,student,single,secondary,no,215,no,no,cellular,24,feb,1,92,6,success,yes
21122,80,retired,divorced,primary,no,235,no,no,cellular,31,mar,1,223,3,other,yes
20016,46,unemployed,married,secondary,no,931,no,no,cellular,29,jul,5,-1,0,unknown,no
17914,33,technician,single,secondary,no,0,yes,no,cellular,9,feb,3,236,4,other,no
14164,53,management,married,tertiary,no,6571,no,no,cellular,3,feb,1,-1,0,unknown,yes
17373,31,blue-collar,married,secondary,no,3311,yes,no,unknown,20,may,1,-1,0,unknown,yes
18144,31,management,single,tertiary,no,2734,yes,no,cellular,15,may,3,-1,0,unknown,yes
10643,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,2,-1,0,unknown,no
21572,43,blue-collar,married,primary,no,197,yes,no,cellular,17,nov,2,-1,0,unknown,no
14684,36,blue-collar,married,secondary,no,-870,yes,no,unknown,26,may,2,-1,0,unknown,no
13109,40,unemployed,divorced,secondary,no,6322,no,no,cellular,4,feb,1,272,1,failure,no
13919,59,retired,married,primary,no,21,no,no,telephone,8,jul,3,-1,0,unknown,no
13579,48,unknown,single,unknown,no,1819,no,no,cellular,2,sep,1,458,1,failure,yes
17528,29,services,married,primary,no,549,yes,no,cellular,5,feb,1,245,2,failure,no
19742,37,unemployed,married,secondary,no,1038,no,no,unknown,20,jun,3,-1,0,unknown,no
19789,34,student,single,tertiary,no,3404,yes,no,cellular,8,apr,1,139,5,failure,no
13357,47,blue-collar,married,secondary,no,912,no,no,telephone,28,jul,9,-1,0,unknown,no
22113,70,retired,married,primary,no,2795,no,no,cellular,8,jan,2,-1,0,unknown,yes
11717,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,1,-1,0,unknown,no
20948,35,management,single,tertiary,no,471,no,no,cellular,5,jun,2,-1,0,unknown,yes
13667,30,management,married,tertiary,no,0,yes,no,cellular,27,aug,4,-1,0,unknown,no
17292,28,services,single,tertiary,no,128,no,no,cellular,27,may,1,414,1,failure,yes
16767,56,blue-collar,divorced,unknown,no,1363,no,no,unknown,23,jun,3,-1,0,unknown,no
21134,57,retired,married,secondary,no,283,no,no,cellular,7,aug,2,-1,0,unknown,no
22400,44,technician,single,unknown,no,1431,no,no,cellular,16,jul,2,-1,0,unknown,no
14895,54,management,married,secondary,no,1660,no,no,cellular,20,nov,3,-1,0,unknown,no
12443,42,services,single,secondary,no,182,no,yes,cellular,21,jul,2,-1,0,unknown,no
19031,35,management,single,tertiary,no,397,yes,no,cellular,17,apr,1,-1,0,unknown,yes
19805,35,technician,married,secondary,no,15474,no,no,cellular,21,nov,1,92,2,other,no
15410,42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,3,-1,0,unknown,yes
16622,61,blue-collar,single,primary,no,433,no,no,cellular,5,feb,1,-1,0,unknown,no
13869,18,student,single,primary,no,608,no,no,cellular,12,aug,1,-1,0,unknown,yes
10010,49,technician,married,secondary,no,2497,yes,no,unknown,29,may,1,-1,0,unknown,no
10165,31,technician,single,tertiary,no,1887,no,yes,unknown,21,may,1,-1,0,unknown,no
16068,50,management,married,tertiary,no,469,no,no,cellular,16,oct,1,183,1,success,yes
14651,27,technician,single,secondary,no,235,yes,no,cellular,12,may,5,-1,0,unknown,no
19980,55,technician,married,secondary,no,1938,no,yes,cellular,18,aug,1,386,3,success,yes
22459,72,management,married,secondary,no,6199,no,no,cellular,3,sep,1,-1,0,unknown,no
14406,28,student,single,secondary,no,949,yes,no,unknown,28,may,1,-1,0,unknown,yes
12369,36,self-employed,married,tertiary,no,107,yes,no,unknown,6,may,1,-1,0,unknown,no
16564,42,management,married,tertiary,no,976,no,no,cellular,19,aug,1,-1,0,unknown,yes
18096,39,management,married,tertiary,no,0,yes,no,cellular,11,may,1,-1,0,unknown,no
13385,54,management,married,tertiary,no,1258,no,no,cellular,28,aug,14,-1,0,unknown,no
14314,31,technician,single,tertiary,no,1320,no,no,cellular,4,feb,1,-1,0,unknown,no
10211,60,blue-collar,married,primary,no,6271,yes,no,cellular,6,may,2,254,5,failure,no
20874,35,blue-collar,married,secondary,no,274,yes,no,unknown,20,may,1,-1,0,unknown,no
